CustomerID,Recency_Score,Frequency_Score,Monetary_Score,log_Recency,log_Frequency,log_Monetary,Clusters,Cluster Labels
13102.0,5,5,5,0.6931471805599453,5.720311776607412,8.767965917447414,1,Champions
13103.0,3,1,1,3.713572066704308,2.1972245773362196,5.501013282593141,2,At Risk Customers
13104.0,5,2,4,1.3862943611198906,3.044522437723423,7.0025926197429715,3,New Customers
13106.0,2,1,1,4.897839799950911,0.6931471805599453,4.350277936359301,2,At Risk Customers
13107.0,3,4,4,3.8066624897703196,4.07753744390572,7.334733968170588,1,Champions
13108.0,1,1,2,5.924255797414532,2.3978952727983707,5.8609571490281995,2,At Risk Customers
13109.0,3,3,3,4.110873864173311,3.8712010109078907,6.668914163060628,0,Loyal Customers
13110.0,4,5,4,3.4657359027997265,4.983606621708336,7.306309897899894,1,Champions
13113.0,5,5,5,0.6931471805599453,5.308267697401205,9.41303302190997,1,Champions
13115.0,5,4,5,2.5649493574615367,4.795790545596741,7.7388279340332105,1,Champions
13116.0,2,3,3,4.9344739331306915,3.4339872044851463,6.218878965272838,0,Loyal Customers
13117.0,4,4,4,3.1354942159291497,4.343805421853684,6.893565072546089,1,Champions
13118.0,4,4,4,3.044522437723423,4.382026634673881,7.089084677082725,1,Champions
13120.0,1,1,1,5.480638923341991,0.6931471805599453,3.4531571205928664,2,At Risk Customers
13121.0,1,3,2,5.598421958998375,3.9318256327243257,5.6515413628105104,0,Loyal Customers
13122.0,2,3,3,4.553876891600541,4.02535169073515,6.828051680471256,0,Loyal Customers
13124.0,2,5,5,4.51085950651685,5.407171771460119,8.231463877756003,1,Champions
13126.0,5,5,5,1.791759469228055,4.948759890378168,7.6499973391858,1,Champions
13127.0,2,2,2,4.3694478524670215,2.772588722239781,5.561335263505108,2,At Risk Customers
13130.0,2,1,1,4.553876891600541,1.0986122886681096,4.174387269895637,2,At Risk Customers
13131.0,4,3,4,3.1780538303479458,3.8066624897703196,6.979424565672496,1,Champions
13132.0,1,1,1,5.572154032177765,1.3862943611198906,4.360547602996757,2,At Risk Customers
13133.0,1,1,1,5.616771097666572,2.0794415416798357,4.707726774313183,2,At Risk Customers
13134.0,2,4,4,4.465908118654584,4.59511985013459,7.4925262902571115,0,Loyal Customers
13135.0,1,1,5,5.288267030694535,0.6931471805599453,8.038189179973203,0,Loyal Customers
13136.0,3,5,5,4.04305126783455,4.852030263919617,7.866572791402729,1,Champions
13137.0,5,5,5,2.4849066497880004,6.5337888379333435,8.189880081639725,1,Champions
13138.0,4,4,4,3.1354942159291497,4.1588830833596715,6.870458314237744,1,Champions
13139.0,4,5,5,2.833213344056216,5.14166355650266,8.530294986827844,1,Champions
13140.0,2,3,2,4.6913478822291435,3.828641396489095,6.048482673330305,0,Loyal Customers
13141.0,2,5,5,4.454347296253507,4.912654885736052,7.778944036943872,1,Champions
13142.0,4,2,2,2.995732273553991,3.1780538303479458,5.7303919480814,3,New Customers
13144.0,1,1,1,5.8111409929767,1.3862943611198906,4.718052343044764,2,At Risk Customers
13145.0,3,1,3,3.713572066704308,1.9459101490553132,6.428944984648157,3,New Customers
13146.0,4,2,1,3.295836866004329,2.8903717578961645,5.437687927995845,3,New Customers
13147.0,5,1,3,2.3978952727983707,1.6094379124341003,6.57060281105606,3,New Customers
13148.0,4,5,5,3.4011973816621555,5.746203190540153,8.211824970346322,1,Champions
13149.0,4,4,4,2.70805020110221,4.465908118654584,7.424797539358498,1,Champions
13151.0,1,4,4,5.6937321388027,4.31748811353631,7.1379697721602025,0,Loyal Customers
13153.0,5,2,2,1.9459101490553132,2.772588722239781,6.188715766456242,3,New Customers
13155.0,4,4,4,3.5263605246161616,4.454347296253507,6.880137391945464,1,Champions
13157.0,3,4,4,3.912023005428146,4.477336814478207,7.462915441057162,1,Champions
13158.0,2,4,4,4.564348191467836,4.382026634673881,7.091792030654675,0,Loyal Customers
13159.0,5,4,4,2.302585092994046,4.795790545596741,7.26567444855103,1,Champions
13160.0,4,1,1,3.1354942159291497,1.6094379124341003,4.530446639792155,3,New Customers
13161.0,1,1,1,5.749392985908253,2.1972245773362196,4.7340030578310595,2,At Risk Customers
13162.0,2,4,4,4.812184355372417,4.382026634673881,7.432063601299488,0,Loyal Customers
13165.0,3,3,4,3.8501476017100584,3.7612001156935624,6.929986327823459,0,Loyal Customers
13166.0,1,3,2,5.648974238161206,3.7376696182833684,6.035959786994534,0,Loyal Customers
13167.0,4,4,3,2.995732273553991,4.189654742026425,6.674977971699642,1,Champions
13168.0,3,5,4,3.6109179126442243,4.844187086458591,7.170573286646459,1,Champions
13169.0,3,1,3,4.174387269895637,2.639057329615259,6.570714880987815,3,New Customers
13170.0,4,3,1,3.332204510175204,3.4339872044851463,4.698751599609622,3,New Customers
13171.0,4,3,2,3.1354942159291497,3.8501476017100584,6.151476586982076,3,New Customers
13173.0,5,3,2,1.6094379124341003,3.784189633918261,5.871131387648096,3,New Customers
13174.0,4,5,5,2.833213344056216,5.683579767338681,7.917106389026516,1,Champions
13176.0,3,4,2,3.8501476017100584,4.219507705176107,6.178960195175666,0,Loyal Customers
13177.0,3,2,2,4.189654742026425,2.8903717578961645,5.6470357407703125,3,New Customers
13178.0,4,5,5,3.295836866004329,5.583496308781699,8.652854564021988,1,Champions
13182.0,3,1,1,3.828641396489095,2.4849066497880004,4.805495367221621,2,At Risk Customers
13183.0,5,4,5,2.1972245773362196,4.553876891600541,8.283691175973804,1,Champions
13184.0,4,5,4,2.772588722239781,5.19295685089021,7.420548964842826,1,Champions
13185.0,1,1,1,5.594711379601839,0.6931471805599453,4.282206299391671,2,At Risk Customers
13186.0,3,4,4,3.713572066704308,4.382026634673881,7.363209831835215,1,Champions
13187.0,1,3,1,5.823045895483019,3.6375861597263857,5.4681445257603025,2,At Risk Customers
13188.0,5,1,1,2.4849066497880004,1.0986122886681096,4.750135956238277,3,New Customers
13189.0,4,2,2,2.995732273553991,3.4011973816621555,5.567122383230129,3,New Customers
13192.0,2,4,3,4.564348191467836,4.1588830833596715,6.81667016102037,0,Loyal Customers
13193.0,3,2,1,4.127134385045092,3.258096538021482,4.72809553282539,3,New Customers
13194.0,2,1,1,4.919980925828125,1.3862943611198906,4.122283930911342,2,At Risk Customers
13196.0,5,4,4,2.4849066497880004,4.709530201312334,7.4948639363112814,1,Champions
13198.0,5,5,5,2.3978952727983707,5.424950017481403,8.132189317204716,1,Champions
13199.0,5,4,5,1.6094379124341003,4.787491742782046,9.191984936991869,1,Champions
13200.0,4,3,3,2.995732273553991,3.8501476017100584,6.769745301020691,3,New Customers
13203.0,5,3,3,2.3978952727983707,4.060443010546419,6.769021807549381,3,New Customers
13207.0,4,1,2,2.772588722239781,2.1972245773362196,5.526488259576272,3,New Customers
13208.0,3,5,4,4.0943445622221,5.003946305945459,7.105498967663615,1,Champions
13209.0,4,5,5,3.4339872044851463,5.7745515455444085,8.681454302434094,1,Champions
13210.0,2,2,2,4.553876891600541,3.1354942159291497,5.8706519268912345,2,At Risk Customers
13211.0,5,3,4,2.3978952727983707,4.02535169073515,6.999805605779951,1,Champions
13212.0,4,5,3,3.044522437723423,4.955827057601261,6.669282330542903,1,Champions
13213.0,3,4,4,4.060443010546419,4.51085950651685,7.327504547645857,1,Champions
13216.0,1,1,2,5.594711379601839,1.791759469228055,5.813354111085492,2,At Risk Customers
13217.0,2,1,3,4.812184355372417,1.6094379124341003,6.282229363019668,2,At Risk Customers
13218.0,2,1,1,4.852030263919617,1.791759469228055,4.153242203469586,2,At Risk Customers
13220.0,2,2,3,4.3694478524670215,3.091042453358316,6.7096579362724444,0,Loyal Customers
13221.0,1,4,3,5.484796933490655,4.204692619390966,6.743364009514037,0,Loyal Customers
13223.0,1,1,1,5.303304908059076,1.791759469228055,5.101085197018328,2,At Risk Customers
13224.0,3,4,5,4.110873864173311,4.6913478822291435,7.676450465777419,1,Champions
13225.0,5,3,5,1.3862943611198906,3.4965075614664802,8.774133542253146,1,Champions
13226.0,1,2,1,5.6131281063880705,2.833213344056216,4.693272634209637,2,At Risk Customers
13227.0,1,1,2,5.313205979041787,2.302585092994046,5.5556690891919835,2,At Risk Customers
13228.0,2,1,2,4.406719247264253,1.0986122886681096,5.883322388488279,2,At Risk Customers
13229.0,1,1,1,5.424950017481403,2.3978952727983707,5.087287645617338,2,At Risk Customers
13230.0,5,5,5,1.6094379124341003,6.376726947898627,7.921764198172896,1,Champions
13232.0,5,5,4,2.639057329615259,5.313205979041787,7.192445379947863,1,Champions
13233.0,2,3,3,4.31748811353631,3.784189633918261,6.407077986267962,0,Loyal Customers
13235.0,1,4,4,5.3612921657094255,4.07753744390572,6.939321773198559,0,Loyal Customers
13236.0,4,3,3,3.258096538021482,3.6109179126442243,6.614524507599939,3,New Customers
13238.0,4,3,3,2.8903717578961645,3.4657359027997265,6.553548714657728,3,New Customers
13239.0,1,2,2,5.572154032177765,3.1354942159291497,5.800788185931274,2,At Risk Customers
13240.0,2,4,3,4.574710978503383,4.219507705176107,6.499260586313608,0,Loyal Customers
13242.0,2,1,2,4.727387818712341,2.639057329615259,5.603593747400769,2,At Risk Customers
13243.0,1,3,3,5.318119993844216,4.060443010546419,6.373524546769825,0,Loyal Customers
13244.0,2,2,1,4.543294782270004,3.332204510175204,4.810068296960951,2,At Risk Customers
13245.0,3,2,2,3.9512437185814275,2.833213344056216,6.067267510523482,3,New Customers
13246.0,4,5,4,2.9444389791664403,4.919980925828125,7.581984640687438,1,Champions
13247.0,4,2,3,2.9444389791664403,3.258096538021482,6.218839134950008,3,New Customers
13248.0,2,2,2,4.836281906951478,3.295836866004329,6.145643797955656,2,At Risk Customers
13249.0,2,2,3,4.532599493153256,3.1780538303479458,6.56865358837482,0,Loyal Customers
13253.0,2,3,4,5.062595033026967,3.6109179126442243,6.9386723816168585,0,Loyal Customers
13255.0,5,1,2,2.302585092994046,2.639057329615259,5.992738734985712,3,New Customers
13256.0,4,1,1,2.70805020110221,0.6931471805599453,0.0,3,New Customers
13258.0,5,3,3,2.5649493574615367,3.6109179126442243,6.512977853578813,3,New Customers
13259.0,3,4,2,4.143134726391533,4.406719247264253,5.64960784020993,0,Loyal Customers
13260.0,3,1,3,4.127134385045092,2.1972245773362196,6.325469456665338,3,New Customers
13261.0,1,1,4,5.598421958998375,2.302585092994046,6.8512907420010105,0,Loyal Customers
13262.0,1,1,1,5.575949103146316,2.4849066497880004,5.3047466543129405,2,At Risk Customers
13263.0,5,5,5,0.6931471805599453,7.419380582918692,8.914347863308706,1,Champions
13265.0,3,4,5,3.9889840465642745,4.51085950651685,7.646669009574865,1,Champions
13266.0,5,5,5,2.4849066497880004,5.236441962829949,8.251992508113439,1,Champions
13267.0,5,5,5,1.3862943611198906,5.356586274672012,8.416818006100614,1,Champions
13268.0,4,5,5,2.9444389791664403,6.073044534100405,8.06329910390357,1,Champions
13269.0,5,5,5,0.6931471805599453,5.755742213586912,8.583782109053482,1,Champions
13270.0,1,1,3,5.905361848054571,0.6931471805599453,6.3818160174060985,2,At Risk Customers
13271.0,3,4,1,3.6375861597263857,4.477336814478207,5.358894928433641,3,New Customers
13272.0,4,2,2,3.4657359027997265,2.772588722239781,5.626037126031348,3,New Customers
13273.0,2,2,1,4.736198448394496,2.833213344056216,4.941499555261394,2,At Risk Customers
13276.0,3,3,3,4.174387269895637,3.4339872044851463,6.383388384649479,0,Loyal Customers
13277.0,4,1,2,2.833213344056216,2.1972245773362196,5.5583712718823435,3,New Customers
13278.0,3,3,3,3.7376696182833684,3.8501476017100584,6.298452800117238,0,Loyal Customers
13279.0,2,1,1,4.3694478524670215,2.302585092994046,4.932673752626544,2,At Risk Customers
13280.0,2,4,3,4.812184355372417,4.418840607796598,6.68393649975286,0,Loyal Customers
13282.0,4,3,4,2.9444389791664403,3.6375861597263857,7.032747819149021,1,Champions
13283.0,3,1,1,4.110873864173311,2.0794415416798357,4.5502915244781015,2,At Risk Customers
13284.0,1,1,1,5.805134968916488,2.639057329615259,5.309207849379209,2,At Risk Customers
13285.0,4,5,5,3.1780538303479458,5.236441962829949,7.904748193336201,1,Champions
13291.0,2,3,2,5.056245805348308,3.7612001156935624,5.8919480330707374,0,Loyal Customers
13292.0,3,3,3,3.6888794541139363,3.4657359027997265,6.362924649913461,0,Loyal Customers
13294.0,1,3,3,5.25227342804663,4.007333185232471,6.773926699344786,0,Loyal Customers
13295.0,1,1,1,5.8888779583328805,2.3978952727983707,5.309257306586371,2,At Risk Customers
13296.0,2,1,1,4.927253685157205,1.791759469228055,4.481871969643597,2,At Risk Customers
13297.0,5,4,5,2.1972245773362196,4.0943445622221,7.645325960844005,1,Champions
13298.0,5,1,2,0.6931471805599453,1.0986122886681096,5.8888779583328805,3,New Customers
13299.0,1,1,1,5.594711379601839,1.791759469228055,4.966335035199676,2,At Risk Customers
13300.0,2,2,2,5.135798437050262,3.044522437723423,5.921283469984221,2,At Risk Customers
13301.0,2,4,3,4.653960350157523,4.406719247264253,6.428250657915328,0,Loyal Customers
13302.0,2,1,1,5.049856007249537,0.6931471805599453,4.1705337005796475,2,At Risk Customers
13304.0,1,2,2,5.863631175598097,3.091042453358316,5.7085046409915305,2,At Risk Customers
13305.0,5,4,4,1.6094379124341003,4.406719247264253,7.601832027360015,1,Champions
13307.0,2,1,1,4.795790545596741,0.6931471805599453,2.772588722239781,2,At Risk Customers
13308.0,4,3,4,3.1780538303479458,4.007333185232471,7.23454507743516,1,Champions
13309.0,5,4,4,2.0794415416798357,4.68213122712422,7.2846768692730555,1,Champions
13310.0,4,4,4,3.367295829986474,4.290459441148391,7.032650739053453,1,Champions
13311.0,5,2,3,1.6094379124341003,3.295836866004329,6.396212731621162,3,New Customers
13313.0,4,4,4,3.1354942159291497,4.3694478524670215,7.35007933912113,1,Champions
13314.0,5,4,3,1.0986122886681096,4.143134726391533,6.655363127308804,1,Champions
13316.0,3,4,5,3.6375861597263857,4.465908118654584,8.654156438485995,1,Champions
13317.0,3,5,5,4.204692619390966,4.8283137373023015,7.729594662150938,1,Champions
13318.0,5,2,3,0.6931471805599453,3.044522437723423,6.464214402021743,3,New Customers
13319.0,5,5,5,1.791759469228055,6.1675164908883415,9.29160233605445,1,Champions
13320.0,2,4,4,4.3694478524670215,4.663439094112067,7.3351123335064,0,Loyal Customers
13321.0,3,1,3,4.290459441148391,2.4849066497880004,6.342755020769874,3,New Customers
13322.0,4,2,1,2.8903717578961645,3.258096538021482,5.300714491147758,3,New Customers
13323.0,5,2,3,1.3862943611198906,3.091042453358316,6.670576188703463,3,New Customers
13324.0,3,4,5,3.6109179126442243,4.330733340286331,8.871077244439467,1,Champions
13325.0,2,1,3,4.418840607796598,2.5649493574615367,6.516636764580894,2,At Risk Customers
13327.0,3,4,5,3.6888794541139363,4.6913478822291435,8.196649026863438,1,Champions
13328.0,1,2,4,5.75890177387728,2.8903717578961645,7.177385390826169,0,Loyal Customers
13329.0,4,2,3,3.4965075614664802,2.8903717578961645,6.672032945461067,3,New Customers
13330.0,2,3,4,4.543294782270004,3.9889840465642745,7.040475092365302,0,Loyal Customers
13332.0,4,2,2,2.70805020110221,3.091042453358316,5.863347044327539,3,New Customers
13334.0,2,5,5,4.418840607796598,5.583496308781699,8.161466369296502,1,Champions
13336.0,2,3,3,4.356708826689592,3.9512437185814275,6.67974992825102,0,Loyal Customers
13338.0,2,2,2,5.0689042022202315,2.995732273553991,6.190356388619899,2,At Risk Customers
13339.0,1,3,3,5.308267697401205,4.007333185232471,6.758233867538541,0,Loyal Customers
13340.0,3,5,5,3.828641396489095,4.90527477843843,9.28149570365981,1,Champions
13341.0,1,3,3,5.568344503761097,3.7612001156935624,6.65524728153801,0,Loyal Customers
13343.0,2,2,2,5.187385805840755,2.995732273553991,5.870510865261174,2,At Risk Customers
13344.0,3,4,5,4.23410650459726,4.762173934797756,7.829109171398687,1,Champions
13345.0,1,2,2,5.666426688112432,3.044522437723423,5.967427969279741,2,At Risk Customers
13347.0,3,1,2,4.2626798770413155,2.1972245773362196,5.835862815013409,3,New Customers
13348.0,3,1,1,4.174387269895637,2.70805020110221,5.458563715690134,2,At Risk Customers
13349.0,5,2,1,2.4849066497880004,2.833213344056216,5.514718236994854,3,New Customers
13350.0,4,3,4,2.833213344056216,3.713572066704308,6.887675013147945,1,Champions
13351.0,3,2,2,4.204692619390966,2.833213344056216,5.926766013169045,3,New Customers
13352.0,3,2,2,4.110873864173311,3.2188758248682006,5.988911290320265,3,New Customers
13354.0,3,3,3,4.276666119016055,3.9512437185814275,6.612753146812557,0,Loyal Customers
13355.0,2,3,3,4.812184355372417,3.4965075614664802,6.515749190558129,0,Loyal Customers
13356.0,2,3,3,4.394449154672439,3.7612001156935624,6.645403014442646,0,Loyal Customers
13357.0,1,4,3,5.552959584921617,4.499809670330265,6.414114479970247,0,Loyal Customers
13358.0,1,2,2,5.598421958998375,3.4011973816621555,6.086842906406214,2,At Risk Customers
13359.0,3,2,2,4.174387269895637,3.1780538303479458,6.088046644954226,3,New Customers
13362.0,5,5,5,2.302585092994046,5.117993812416755,8.036489318202769,1,Champions
13363.0,4,4,4,2.9444389791664403,4.110873864173311,6.901234061991872,1,Champions
13364.0,3,1,1,4.276666119016055,2.3978952727983707,4.9123607248279155,2,At Risk Customers
13365.0,3,5,5,3.5553480614894135,4.859812404361672,7.708127735453272,1,Champions
13366.0,3,1,1,3.9318256327243257,0.6931471805599453,4.045854353061666,2,At Risk Customers
13368.0,1,2,3,5.552959584921617,3.4011973816621555,6.436791188641277,0,Loyal Customers
13369.0,1,1,2,5.905361848054571,2.70805020110221,5.734247015460021,2,At Risk Customers
13370.0,1,3,3,5.921578419643816,3.6888794541139363,6.62786940372116,0,Loyal Customers
13372.0,2,2,2,4.51085950651685,3.1780538303479458,5.939223435262291,2,At Risk Customers
13373.0,3,5,5,4.127134385045092,5.0689042022202315,8.105684859760789,1,Champions
13375.0,2,3,3,4.499809670330265,3.6375861597263857,6.658845101030894,0,Loyal Customers
13376.0,2,3,4,4.605170185988092,3.9889840465642745,6.928302726869797,0,Loyal Customers
13379.0,4,4,3,3.295836866004329,4.584967478670572,6.351862551846838,1,Champions
13381.0,4,5,5,3.4965075614664802,5.153291594497779,8.199824121839633,1,Champions
13382.0,1,2,1,5.641907070938114,2.772588722239781,5.411601408001375,2,At Risk Customers
13384.0,4,5,5,3.4657359027997265,5.030437921392435,8.331569388203366,1,Champions
13385.0,1,3,3,5.802118375377063,3.58351893845611,6.283331600299074,0,Loyal Customers
13388.0,2,3,3,4.882801922586371,3.58351893845611,6.519294769689797,0,Loyal Customers
13389.0,5,3,3,2.4849066497880004,3.9512437185814275,6.683310881934879,3,New Customers
13390.0,2,1,3,4.330733340286331,2.639057329615259,6.30093257288162,2,At Risk Customers
13391.0,1,1,1,5.3230099791384085,0.6931471805599453,4.107589788972121,2,At Risk Customers
13394.0,5,5,5,1.0986122886681096,5.049856007249537,7.832418860516229,1,Champions
13395.0,1,2,2,5.225746673713202,3.091042453358316,5.7324347172293635,2,At Risk Customers
13396.0,4,3,4,3.4011973816621555,3.784189633918261,7.216702144538598,1,Champions
13397.0,2,3,4,4.304065093204169,3.6635616461296463,7.342863328186895,0,Loyal Customers
13398.0,1,2,2,5.262690188904886,3.295836866004329,6.127611266781323,2,At Risk Customers
13402.0,2,3,3,4.852030263919617,3.6888794541139363,6.433309799308897,0,Loyal Customers
13403.0,4,1,1,2.9444389791664403,1.3862943611198906,4.330733340286331,3,New Customers
13404.0,5,1,2,0.6931471805599453,2.4849066497880004,5.5353243745214,3,New Customers
13405.0,2,2,3,4.31748811353631,3.332204510175204,6.351672492640208,0,Loyal Customers
13408.0,5,5,5,1.0986122886681096,6.171700597410915,10.244166642215127,1,Champions
13410.0,4,2,4,3.2188758248682006,3.367295829986474,6.911807059422235,3,New Customers
13411.0,2,2,1,4.68213122712422,2.9444389791664403,5.368542811437534,2,At Risk Customers
13414.0,2,2,4,4.90527477843843,3.2188758248682006,7.238137580965946,0,Loyal Customers
13416.0,3,2,3,3.8066624897703196,2.995732273553991,6.570182436916891,3,New Customers
13417.0,5,2,3,1.791759469228055,3.367295829986474,6.4643234711171225,3,New Customers
13418.0,5,5,5,2.5649493574615367,5.720311776607412,8.720693878671442,1,Champions
13419.0,3,2,1,4.174387269895637,2.833213344056216,5.40294761562612,3,New Customers
13420.0,2,1,1,5.017279836814924,2.1972245773362196,5.080472253685035,2,At Risk Customers
13421.0,3,4,4,3.713572066704308,4.634728988229636,7.514641709852188,1,Champions
13422.0,3,5,5,4.174387269895637,4.852030263919617,7.8737119818711125,1,Champions
13425.0,2,4,4,4.6913478822291435,4.3694478524670215,7.393392317183492,0,Loyal Customers
13426.0,5,5,5,0.6931471805599453,5.062595033026967,8.200376120238847,1,Champions
13427.0,4,2,3,2.995732273553991,3.4011973816621555,6.369215816648631,3,New Customers
13428.0,5,4,1,2.3978952727983707,4.276666119016055,5.3121216475244335,3,New Customers
13429.0,5,4,4,2.4849066497880004,4.219507705176107,6.915525016246498,1,Champions
13430.0,4,3,3,2.995732273553991,3.912023005428146,6.5227543440063265,3,New Customers
13431.0,3,3,4,4.219507705176107,3.8501476017100584,7.146850916510274,0,Loyal Customers
13434.0,2,1,3,4.31748811353631,2.3978952727983707,6.282715244436788,2,At Risk Customers
13435.0,5,4,5,1.791759469228055,4.624972813284271,8.245618036642021,1,Champions
13436.0,5,1,1,1.0986122886681096,2.5649493574615367,5.287711320760812,3,New Customers
13437.0,4,5,5,2.70805020110221,5.123963979403259,8.134191872452362,1,Champions
13439.0,1,3,2,5.545177444479562,4.007333185232471,5.651471118359793,0,Loyal Customers
13441.0,2,1,2,4.532599493153256,2.639057329615259,5.69588470252906,2,At Risk Customers
13447.0,4,4,4,3.1780538303479458,4.0943445622221,7.030096797837492,1,Champions
13448.0,4,5,5,2.8903717578961645,5.272999558563747,8.170663750231064,1,Champions
13449.0,4,2,2,3.2188758248682006,2.995732273553991,5.679762968811981,3,New Customers
13450.0,4,4,4,3.332204510175204,4.276666119016055,7.623016139787193,1,Champions
13451.0,4,5,5,3.295836866004329,6.073044534100405,7.972210810998752,1,Champions
13452.0,1,1,3,5.560681631015528,1.0986122886681096,6.3818160174060985,2,At Risk Customers
13453.0,2,2,2,5.117993812416755,2.8903717578961645,5.880477118918353,2,At Risk Customers
13455.0,4,3,4,3.258096538021482,3.8501476017100584,6.965401351674954,1,Champions
13456.0,4,4,4,2.9444389791664403,4.1588830833596715,7.477445859614847,1,Champions
13458.0,5,5,5,2.0794415416798357,5.948034989180646,9.174461349151194,1,Champions
13460.0,4,2,1,3.4011973816621555,2.8903717578961645,5.217324207338505,3,New Customers
13461.0,3,2,4,3.6888794541139363,3.332204510175204,7.27655640271871,0,Loyal Customers
13462.0,1,1,1,5.537334267018537,2.302585092994046,5.0271645960474665,2,At Risk Customers
13464.0,3,3,3,4.07753744390572,3.7376696182833684,6.515719591185634,0,Loyal Customers
13466.0,1,2,2,5.220355825078325,2.8903717578961645,5.733017599924536,2,At Risk Customers
13467.0,5,4,4,2.4849066497880004,4.59511985013459,6.978129862132399,1,Champions
13468.0,5,5,5,1.0986122886681096,5.713732805509369,8.64926827413607,1,Champions
13470.0,2,1,1,4.605170185988092,2.3978952727983707,5.111987788356544,2,At Risk Customers
13471.0,5,5,5,0.6931471805599453,5.541263545158426,7.825181366096544,1,Champions
13473.0,3,2,2,4.127134385045092,3.091042453358316,6.048884037975468,3,New Customers
13474.0,1,4,1,5.4680601411351315,4.143134726391533,5.428643628223611,0,Loyal Customers
13475.0,1,4,4,5.2574953720277815,4.465908118654584,7.2673718919667785,0,Loyal Customers
13476.0,2,4,4,5.19295685089021,4.07753744390572,7.122439147874555,0,Loyal Customers
13477.0,3,4,4,3.6635616461296463,4.382026634673881,7.283159725605137,1,Champions
13479.0,1,2,2,5.308267697401205,2.772588722239781,5.71026144075391,2,At Risk Customers
13481.0,3,4,4,3.8501476017100584,4.700480365792417,7.498626071957096,1,Champions
13482.0,1,1,1,5.4510384535657,2.4849066497880004,5.223809314372975,2,At Risk Customers
13483.0,3,1,1,4.204692619390966,2.3978952727983707,4.951168335262708,2,At Risk Customers
13484.0,1,1,2,5.488937726156687,2.1972245773362196,5.751937516543248,2,At Risk Customers
13485.0,1,2,2,5.455321115357702,3.1780538303479458,6.120824752413689,2,At Risk Customers
13486.0,2,4,4,4.3694478524670215,4.248495242049359,7.024123981607583,0,Loyal Customers
13487.0,3,3,3,4.07753744390572,3.5553480614894135,6.356801864125367,0,Loyal Customers
13488.0,4,5,5,2.8903717578961645,6.0473721790462776,9.101564029017187,1,Champions
13489.0,2,1,2,4.663439094112067,2.70805020110221,6.110402471179496,2,At Risk Customers
13491.0,3,4,4,3.970291913552122,4.465908118654584,7.103996177364903,1,Champions
13492.0,2,3,4,4.919980925828125,3.9318256327243257,7.147433378135437,0,Loyal Customers
13493.0,1,1,3,5.62040086571715,2.1972245773362196,6.429122525704993,2,At Risk Customers
13494.0,1,2,2,5.746203190540153,2.9444389791664403,5.759721626980309,2,At Risk Customers
13495.0,5,3,4,2.1972245773362196,3.8918202981106265,7.623578405880983,1,Champions
13496.0,5,3,3,2.4849066497880004,3.58351893845611,6.483611811351871,3,New Customers
13497.0,1,2,2,5.648974238161206,2.995732273553991,5.855215178416411,2,At Risk Customers
13499.0,4,3,4,2.9444389791664403,3.7612001156935624,7.056270107190766,1,Champions
13500.0,4,4,4,3.1780538303479458,4.189654742026425,7.062851226189096,1,Champions
13501.0,1,3,4,5.666426688112432,3.970291913552122,7.201409482704207,0,Loyal Customers
13502.0,4,2,2,2.8903717578961645,2.9444389791664403,5.680172609017068,3,New Customers
13503.0,3,2,1,4.276666119016055,2.8903717578961645,5.383806752563451,3,New Customers
13504.0,3,2,2,4.174387269895637,3.1354942159291497,5.693496420787701,3,New Customers
13505.0,2,5,5,4.304065093204169,5.375278407684165,8.388138619999735,1,Champions
13506.0,1,2,2,5.75890177387728,3.295836866004329,6.130182466419805,2,At Risk Customers
13507.0,5,5,5,1.3862943611198906,5.093750200806762,7.816078353206984,1,Champions
13508.0,1,1,1,5.501258210544727,2.5649493574615367,4.718230978272105,2,At Risk Customers
13509.0,5,3,4,2.302585092994046,3.8066624897703196,6.888286995786739,1,Champions
13510.0,5,4,4,0.6931471805599453,4.7535901911063645,7.4914000447169204,1,Champions
13512.0,1,2,2,5.568344503761097,2.772588722239781,5.530262073815315,2,At Risk Customers
13513.0,2,1,1,4.852030263919617,2.3978952727983707,5.328361487896413,2,At Risk Customers
13514.0,2,1,1,4.31748811353631,1.6094379124341003,5.031744257306491,2,At Risk Customers
13515.0,2,4,3,4.304065093204169,4.0943445622221,6.793600652679757,0,Loyal Customers
13516.0,4,3,4,3.091042453358316,3.8066624897703196,7.2373539466601775,1,Champions
13517.0,3,5,5,4.110873864173311,4.955827057601261,7.663604921153483,1,Champions
13518.0,2,3,3,4.465908118654584,3.6109179126442243,6.442794911088096,0,Loyal Customers
13519.0,2,1,1,4.3694478524670215,2.1972245773362196,4.8182634014487995,2,At Risk Customers
13520.0,3,4,5,4.0943445622221,4.543294782270004,8.195706114352095,1,Champions
13521.0,5,5,4,0.6931471805599453,6.037870919922137,6.977962080025035,1,Champions
13522.0,4,1,1,3.4339872044851463,1.791759469228055,4.842611042003125,3,New Customers
13523.0,4,5,5,3.5263605246161616,5.153291594497779,8.285483051435902,1,Champions
13524.0,3,2,3,3.7376696182833684,3.332204510175204,6.523826588404497,3,New Customers
13525.0,4,1,3,2.772588722239781,1.9459101490553132,6.445370552049637,3,New Customers
13527.0,3,5,5,3.5553480614894135,5.384495062789089,7.7157300209728215,1,Champions
13529.0,2,2,2,4.382026634673881,2.772588722239781,5.7325642760816535,2,At Risk Customers
13531.0,1,2,2,5.327876168789581,3.1354942159291497,6.1837364347551045,2,At Risk Customers
